ano,sigla_uf,rede,diretoria,id_municipio,id_escola,id_escola_sp,codigo_tipo_escola,prop_aprovados_anos_inciais_ef,prop_reprovados_anos_iniciais_ef,prop_abandono_anos_iniciais_ef,prop_aprovados_anos_finais_ef,prop_reprovados_anos_finais_ef,prop_abandono_anos_finais_ef,prop_aprovados_em,prop_reprovados_em,prop_abandono_em
2014,SP,estadual,,3501905.0,35017565,17565,,96.90722,2.57732,0.5154639,92.48555,2.890173,4.624278,74.33628,8.849558,16.81416
2014,SP,estadual,ARARAQUARA,3503208.0,35922973,922973,,96.15385,1.923077,1.923077,84.09091,14.61039,1.298701,72.94686,22.70531,4.347826
2014,SP,estadual,CARAPICUIBA,3510609.0,35038568,38568,,97.65625,1.5625,0.78125,87.6033,5.991735,6.404959,80.62284,6.920415,12.45675
2014,SP,estadual,CARAPICUIBA,3510609.0,35009817,9817,,99.56236,0.2188184,0.2188184,97.13702,0.204499,2.658487,94.32624,1.06383,4.609929
2014,SP,estadual,CARAPICUIBA,3510609.0,35040629,40629,,98.6755,0.6622517,0.6622517,89.0566,3.207547,7.735849,79.8969,8.762887,11.34021
2014,SP,estadual,CARAPICUIBA,3510609.0,35919068,919068,,97.25,2.25,0.5,93.35863,3.795066,2.8463,93.24675,1.038961,5.714286
2014,SP,estadual,DIADEMA,3513801.0,35007407,7407,,94.03973,4.635762,1.324503,92.02226,4.267161,3.710575,84.44444,14.92064,0.6349207
2014,SP,estadual,SAO JOAO DA BOA VISTA,3530508.0,35041497,41497,,96.0,3.2,0.8,93.64706,4.941176,1.411765,90.99099,8.108109,0.9009009
2014,SP,estadual,PIRACICABA,3538709.0,35020977,20977,,95.0,1.666667,3.333333,88.38951,4.868914,6.741573,66.5295,,17.69547
2014,SP,estadual,RIBEIRAO PRETO,3543402.0,35023930,23930,,98.30508,1.129943,0.5649717,96.89655,2.758621,0.3448276,85.19481,,7.532467
2014,SP,estadual,,3543402.0,35023978,23978,,98.14385,1.160093,0.6960557,88.71595,5.252918,6.031128,81.3644,,4.825291
2014,SP,estadual,RIBEIRAO PRETO,3543402.0,35024089,24089,,98.05825,0.9708738,0.9708738,90.0862,3.017241,6.896552,85.86388,9.947644,4.188482
2014,SP,estadual,RIBEIRAO PRETO,3543402.0,35042882,42882,,91.20879,5.128205,3.663004,58.37321,26.79426,14.83254,65.74074,19.44444,14.81481
2014,SP,estadual,RIBEIRAO PRETO,3543402.0,35044647,44647,,94.29224,4.56621,1.141553,76.5013,14.09922,9.399478,68.20084,,24.68619
2014,SP,estadual,RIBEIRAO PRETO,3543402.0,35925706,925706,,93.125,6.25,0.625,66.89655,23.7931,9.310345,57.97102,31.88406,10.14493
2014,SP,estadual,SAO JOSE DOS CAMPOS,3549904.0,35039640,39640,,96.4,3.2,0.4,93.96825,5.714286,0.3174603,,14.11765,0.3921569
2014,SP,estadual,SAO JOSE DOS CAMPOS,3549904.0,35013602,13602,,92.99363,3.821656,3.184713,89.67136,7.981221,2.347418,75.46296,12.03704,12.5
2015,SP,estadual,TABOAO DA SERRA,3515004.0,35010145,10145,8.0,97.24,2.07,0.69,86.93,11.83,1.24,75.1,15.33,9.57
2015,SP,estadual,SUL 2,3550308.0,35035592,35592,8.0,95.27,2.6,2.13,81.78,10.28,7.94,82.08,8.18,9.74
2015,SP,estadual,SUL 2,3550308.0,35041026,41026,8.0,97.16,1.18,1.66,89.29,9.34,1.37,73.95,13.32,12.73
2015,SP,estadual,SUL 2,3550308.0,35046061,46061,8.0,97.75,1.12,1.13,96.02,0.88,3.1,92.05,5.96,1.99
2015,SP,estadual,SUL 2,3550308.0,35191917,191917,8.0,97.3,2.4,0.3,86.31,12.74,0.95,92.51,6.17,1.32
2015,SP,estadual,SUL 2,3550308.0,35902664,902664,8.0,96.15,3.46,0.39,94.5,3.67,1.83,84.76,13.33,1.91
2015,SP,estadual,SUL 2,3550308.0,35916808,916808,8.0,98.73,0.85,0.42,88.89,9.96,1.15,82.84,15.33,1.83
2015,SP,estadual,SUL 3,3550308.0,35005344,5344,8.0,95.95,2.83,1.22,84.22,13.64,2.14,71.69,16.67,11.64
2015,SP,estadual,SUL 3,3550308.0,35038261,38261,8.0,93.99,4.37,1.64,83.13,13.13,3.74,,20.71,2.15
2015,SP,estadual,SUL 3,3550308.0,35920997,920997,8.0,97.32,2.11,0.57,83.47,13.77,2.76,68.9,30.74,0.36
2015,SP,estadual,SUL 3,3550308.0,35925317,925317,8.0,94.49,5.08,0.43,84.3,14.25,1.45,79.83,16.31,3.86
2015,SP,estadual,TABOAO DA SERRA,3552809.0,35010259,10259,8.0,96.98,2.59,0.43,93.22,5.61,1.17,89.46,,1.42
2015,SP,estadual,SAO JOSE DOS CAMPOS,3549904.0,35037849,37849,8.0,93.36,6.27,0.37,89.73,9.51,0.76,,10.79,2.16
2015,SP,estadual,SAO JOSE DOS CAMPOS,3549904.0,35917266,917266,8.0,96.59,3.01,0.4,91.72,7.16,1.12,83.97,10.53,5.5
2015,SP,estadual,SUL 1,3550308.0,35041750,41750,8.0,96.94,2.55,0.51,95.05,4.67,0.28,90.67,9.13,0.2
2015,SP,estadual,SUL 1,3550308.0,35043771,43771,8.0,92.86,4.29,2.85,88.31,6.52,5.17,67.41,10.0,
2015,SP,estadual,SUL 1,3550308.0,35046334,46334,8.0,95.14,2.43,2.43,94.5,4.13,1.37,84.31,1.96,13.73
2015,SP,estadual,SUL 2,3550308.0,35005061,5061,8.0,88.34,10.95,0.71,83.89,13.51,2.6,75.49,17.18,7.33
2015,SP,estadual,,3550308.0,35005241,5241,8.0,98.98,0.68,0.34,77.14,22.29,0.57,81.3,18.45,0.25
2015,SP,estadual,SOROCABA,3552205.0,35039780,39780,8.0,92.57,5.71,1.72,72.08,15.58,12.34,75.49,14.71,9.8
2015,SP,estadual,SUL 1,3550308.0,35040997,40997,8.0,93.68,5.79,0.53,89.3,9.3,1.4,73.37,25.05,
2015,SP,estadual,SUL 2,3550308.0,35005236,5236,8.0,96.04,2.74,1.22,84.39,15.03,0.58,72.93,18.78,8.29
2015,SP,estadual,SUL 2,3550308.0,35036274,36274,8.0,97.0,2.57,0.43,93.31,4.23,2.46,,14.13,8.29
2015,SP,estadual,SUL 2,3550308.0,35037473,37473,8.0,94.93,1.8,3.27,85.39,8.99,5.62,80.45,13.85,5.7
2015,SP,estadual,SUL 2,3550308.0,35041786,41786,8.0,94.17,4.5,1.33,76.88,9.49,13.63,,15.61,17.05
2015,SP,estadual,SUL 2,3550308.0,35046346,46346,8.0,97.49,1.6,0.91,87.53,5.71,6.76,83.8,6.25,9.95
2015,SP,estadual,SUL 2,3550308.0,35048719,48719,8.0,95.31,1.72,2.97,76.95,8.76,14.29,67.11,19.96,12.93
2015,SP,estadual,SUL 2,3550308.0,35191224,191224,8.0,96.19,3.55,0.26,87.77,7.45,4.78,82.25,11.14,6.61
2015,SP,estadual,,3550308.0,35191905,191905,8.0,98.63,0.23,1.14,86.75,9.07,4.18,83.28,7.21,9.51
2015,SP,estadual,SUL 2,3550308.0,35461295,461295,8.0,98.33,1.52,0.15,79.45,12.33,8.22,75.69,17.29,
2015,SP,estadual,SUL 2,3550308.0,35902305,902305,8.0,98.52,1.11,0.37,85.95,9.71,4.34,79.24,15.85,4.91
2015,SP,estadual,SUL 2,3550308.0,35908373,908373,8.0,98.75,0.31,0.94,97.08,2.05,0.87,88.18,6.08,
2015,SP,estadual,,3550308.0,35915725,915725,8.0,96.26,1.4,2.34,91.79,6.07,2.14,77.43,12.45,10.12
2015,SP,estadual,SUL 3,3550308.0,35005393,5393,8.0,96.9,2.19,0.91,76.86,16.14,7.0,,28.63,6.76
2015,SP,estadual,SUL 3,3550308.0,35035661,35661,8.0,92.78,6.36,0.86,68.56,24.4,7.04,,33.33,20.71
2015,SP,estadual,SUL 3,3550308.0,35038271,38271,8.0,91.29,7.1,1.61,70.28,27.55,2.17,79.96,18.57,1.47
2015,SP,estadual,SUL 3,3550308.0,35039385,39385,8.0,96.52,1.74,1.74,87.8,6.91,5.29,69.32,16.29,14.39
2015,SP,estadual,SUL 3,3550308.0,35041774,41774,8.0,95.3,4.47,0.23,84.47,14.47,1.06,89.01,10.26,
2015,SP,estadual,SUL 3,3550308.0,35041798,41798,8.0,97.19,2.34,0.47,82.25,15.22,2.53,71.89,17.39,10.72
2015,SP,estadual,SUL 3,3550308.0,35901799,901799,8.0,93.25,6.44,0.31,75.89,15.02,9.09,68.54,15.73,15.73
2015,SP,estadual,SUL 3,3550308.0,35902287,902287,8.0,93.13,5.32,1.55,89.26,6.26,4.48,90.98,7.22,
2015,SP,estadual,SUL 3,3550308.0,35902901,902901,8.0,94.02,4.78,1.2,77.97,9.27,12.76,64.17,14.96,20.87
2015,SP,estadual,SUL 3,3550308.0,35902925,902925,8.0,93.33,6.15,0.52,82.49,14.33,3.18,61.2,32.67,
2015,SP,estadual,SUL 3,3550308.0,35906591,906591,8.0,96.26,2.18,1.56,81.85,11.03,7.12,73.8,15.72,10.48
2015,SP,estadual,CAIEIRAS,3516408.0,35921038,921038,8.0,96.45,3.19,0.36,92.41,6.75,0.84,92.31,4.62,3.07
2015,SP,estadual,CAMPINAS OESTE,3509502.0,35018697,18697,8.0,95.85,3.32,0.83,90.37,7.8,1.83,81.93,10.44,7.63
2015,SP,estadual,CAMPINAS OESTE,3509502.0,35127784,127784,8.0,96.62,2.7,0.68,95.73,1.71,2.56,80.0,8.7,11.3
2015,SP,estadual,,3509502.0,35913984,913984,8.0,98.5,1.12,0.38,90.0,1.5,8.5,89.0,1.5,9.5
2015,SP,estadual,CAMPINAS OESTE,3509502.0,35915592,915592,8.0,93.89,5.91,0.2,84.29,8.65,7.06,76.47,5.49,18.04
2015,SP,estadual,CAMPINAS OESTE,3509502.0,35924933,924933,8.0,96.99,1.59,1.42,87.38,5.61,7.01,84.97,2.29,12.74
2015,SP,estadual,CARAPICUIBA,3510609.0,35919068,919068,8.0,97.93,1.55,0.52,91.89,4.67,3.44,89.16,4.93,5.91
2015,SP,estadual,CENTRO,3550308.0,35001570,1570,8.0,93.81,1.15,5.04,82.71,9.53,7.76,85.68,,10.48
2015,SP,estadual,CENTRO OESTE,3550308.0,35908400,908400,8.0,97.16,2.37,0.47,88.18,8.63,3.19,,13.2,9.95
2015,SP,estadual,CENTRO OESTE,3550308.0,35925433,925433,8.0,95.18,4.22,0.6,95.86,2.37,1.77,83.09,6.83,10.08
2015,SP,estadual,CENTRO SUL,3550308.0,35004340,4340,8.0,91.79,3.65,4.56,85.87,7.34,6.79,79.75,12.35,7.9
2015,SP,estadual,CENTRO SUL,3550308.0,35038143,38143,8.0,96.63,2.47,0.9,86.95,12.59,0.46,72.73,22.64,4.63
2015,SP,estadual,FERNANDOPOLIS,3515509.0,35047570,47570,8.0,95.17,4.14,0.69,92.81,2.99,4.2,,11.58,
2015,SP,estadual,CAMPINAS OESTE,3509502.0,35040859,40859,8.0,97.58,1.93,0.49,90.77,6.15,3.08,89.09,7.27,3.64
2015,SP,estadual,CAMPINAS OESTE,3509502.0,35045676,45676,8.0,98.32,1.01,0.67,89.62,6.23,4.15,77.51,21.02,1.47
2015,SP,estadual,CAMPINAS OESTE,3509502.0,35461635,461635,8.0,98.9,0.37,0.73,94.3,0.63,5.07,87.23,2.13,10.64
2015,SP,estadual,CAMPINAS OESTE,3509502.0,35907397,907397,8.0,96.53,2.99,0.48,77.25,19.56,3.19,93.79,5.72,
2015,SP,estadual,CAMPINAS OESTE,3509502.0,35914897,914897,8.0,96.56,2.87,0.57,90.48,6.44,3.08,95.85,2.07,2.08
2015,SP,estadual,CARAPICUIBA,3510609.0,35009817,9817,8.0,99.33,0.22,0.45,98.25,1.32,0.43,94.88,1.81,3.31
2015,SP,estadual,CARAPICUIBA,3510609.0,35040629,40629,8.0,96.47,1.93,1.6,87.08,7.63,5.29,78.87,7.28,13.85
2015,SP,estadual,CARAPICUIBA,3510609.0,35914800,914800,8.0,98.91,0.91,0.18,87.64,10.08,2.28,83.68,10.88,5.44
2015,SP,estadual,CENTRO,3550308.0,35001521,1521,8.0,98.6,1.12,0.28,88.77,9.47,1.76,71.64,22.81,5.55
2015,SP,estadual,CENTRO SUL,3550308.0,35001958,1958,8.0,98.93,0.71,0.36,95.15,3.94,0.91,86.47,11.28,
2015,SP,estadual,CENTRO SUL,3550308.0,35003759,3759,8.0,94.69,1.39,3.92,80.45,13.6,5.95,72.37,21.01,6.62
2015,SP,estadual,CENTRO SUL,3550308.0,35004418,4418,8.0,89.63,7.9,2.47,67.18,24.23,8.59,66.18,27.57,6.25
2015,SP,estadual,DIADEMA,3513801.0,35043321,43321,8.0,97.85,1.54,0.61,94.93,4.38,0.69,85.29,,0.98
2015,SP,estadual,GUARULHOS NORTE,3518800.0,35916821,916821,8.0,98.69,0.75,0.56,98.49,1.34,0.17,95.28,3.15,1.57
2015,SP,estadual,GUARULHOS SUL,3518800.0,35035725,35725,8.0,96.31,3.23,0.46,92.05,7.28,0.67,78.88,19.4,1.72
2015,SP,estadual,GUARULHOS SUL,3518800.0,35900163,900163,8.0,93.14,2.94,3.92,77.33,19.33,3.34,73.02,23.81,3.17
2015,SP,estadual,ITAQUAQUECETUBA,3523107.0,35043990,43990,8.0,94.43,4.92,0.65,88.64,7.32,4.04,87.11,9.15,3.74
2015,SP,estadual,GUARULHOS NORTE,3518800.0,35925073,925073,8.0,98.75,0.25,1.0,97.53,1.06,1.41,91.98,4.24,3.78
2015,SP,estadual,ITAPECERICA DA SERRA,3515103.0,35914848,914848,8.0,96.88,2.5,0.62,91.28,6.67,2.05,92.73,4.55,2.72
2015,SP,estadual,,3550308.0,35002732,2732,8.0,97.8,1.26,0.94,89.58,6.19,4.23,65.48,,5.71
2015,SP,estadual,LESTE 1,3550308.0,35924258,924258,8.0,95.73,1.42,2.85,87.63,6.99,5.38,77.63,11.18,11.19
2015,SP,estadual,LESTE 1,3550308.0,35924374,924374,8.0,97.11,2.71,0.18,92.84,4.62,2.54,70.07,24.59,5.34
2015,SP,estadual,LESTE 2,3550308.0,35040332,40332,8.0,96.96,1.3,1.74,92.06,7.48,0.46,79.03,16.13,
2015,SP,estadual,,3550308.0,35902871,902871,8.0,91.48,7.51,1.01,67.27,26.29,6.44,66.42,24.13,9.45
2015,SP,estadual,LESTE 2,3550308.0,35906165,906165,8.0,98.11,0.52,1.37,81.48,8.16,10.36,,9.87,12.33
2015,SP,estadual,LESTE 2,3550308.0,35916754,916754,8.0,96.81,1.92,1.27,94.3,4.56,1.14,89.0,9.5,1.5
2015,SP,estadual,LESTE 3,3550308.0,35036961,36961,8.0,92.61,4.5,2.89,85.0,5.83,9.17,,14.05,16.83
2015,SP,estadual,,3550308.0,35037060,37060,8.0,96.59,1.84,1.57,85.83,4.99,9.18,,8.06,17.31
2015,SP,estadual,LESTE 3,3550308.0,35284324,284324,8.0,99.08,0.31,0.61,80.25,11.78,7.97,85.32,7.54,7.14
2015,SP,estadual,LESTE 3,3550308.0,35902627,902627,8.0,96.2,0.84,2.96,86.24,5.24,8.52,74.13,6.79,
2015,SP,estadual,,3550308.0,35904302,904302,8.0,98.64,0.82,0.54,89.56,6.26,4.18,,13.29,
2015,SP,estadual,LESTE 4,3550308.0,35039248,39248,8.0,97.51,2.11,0.38,92.12,6.16,1.72,82.62,11.43,5.95
2015,SP,estadual,LESTE 4,3550308.0,35902810,902810,8.0,96.02,3.54,0.44,85.98,13.55,0.47,70.11,29.35,0.54
2015,SP,estadual,LESTE 4,3550308.0,35909051,909051,8.0,97.19,2.46,0.35,85.08,11.43,3.49,75.09,14.33,10.58
2015,SP,estadual,LESTE 5,3550308.0,35001442,1442,8.0,98.28,0.57,1.15,87.23,4.79,7.98,79.92,10.04,10.04
2015,SP,estadual,LESTE 1,3550308.0,35040964,40964,8.0,97.2,0.31,2.49,86.58,9.27,4.15,73.2,14.37,
2015,SP,estadual,LESTE 1,3550308.0,35040988,40988,8.0,95.74,3.93,0.33,81.34,16.2,2.46,78.12,14.89,6.99
2015,SP,estadual,LESTE 2,3550308.0,35037357,37357,8.0,95.77,2.62,1.61,92.9,6.33,0.77,83.73,6.0,10.27
2015,SP,estadual,LESTE 2,3550308.0,35046224,46224,8.0,96.73,1.4,1.87,93.33,2.9,3.77,,25.51,1.65
2015,SP,estadual,LESTE 2,3550308.0,35048690,48690,8.0,99.23,0.26,0.51,92.99,6.11,0.9,77.83,17.7,4.47
2015,SP,estadual,LESTE 2,3550308.0,35900060,900060,8.0,98.68,0.44,0.88,79.7,17.08,3.22,63.05,31.28,5.67
2015,SP,estadual,LESTE 2,3550308.0,35902861,902861,8.0,96.91,2.75,0.34,86.01,10.78,3.21,75.39,23.06,1.55
2015,SP,estadual,LESTE 3,3550308.0,35003128,3128,8.0,94.35,3.48,2.17,94.59,2.7,2.71,73.79,15.59,10.62
2015,SP,estadual,LESTE 3,3550308.0,35039251,39251,8.0,95.86,3.35,0.79,85.28,12.62,2.1,79.35,6.05,14.6
2015,SP,estadual,LESTE 3,3550308.0,35267983,267983,8.0,96.88,0.62,2.5,82.04,5.71,12.25,,8.04,16.5
2015,SP,estadual,LESTE 3,3550308.0,35902724,902724,8.0,95.88,2.06,2.06,78.51,7.46,14.03,,14.75,23.04
2015,SP,estadual,LESTE 3,3550308.0,35908368,908368,8.0,91.12,7.92,0.96,86.17,11.22,2.61,69.27,,10.18
2015,SP,estadual,LESTE 3,3550308.0,35910831,910831,8.0,96.96,1.3,1.74,81.8,13.95,4.25,59.24,28.73,12.03
2015,SP,estadual,,3550308.0,35916730,916730,8.0,97.7,1.15,1.15,92.45,2.83,4.72,77.01,12.39,10.6
2015,SP,estadual,LESTE 3,3550308.0,35923916,923916,8.0,95.66,1.26,3.08,81.36,8.55,10.09,72.23,17.7,10.07
2015,SP,estadual,LESTE 3,3550308.0,35926048,926048,8.0,99.36,0.48,0.16,87.31,7.58,5.11,75.61,17.83,6.56
2015,SP,estadual,MAUA,3543303.0,35046486,46486,8.0,97.37,1.75,0.88,93.89,5.56,0.55,79.43,,0.71
2015,SP,estadual,MAUA,3544103.0,35041993,41993,8.0,97.13,2.15,0.72,86.53,11.19,2.28,70.24,24.7,5.06
2015,SP,estadual,NORTE 1,3550308.0,35000024,24,8.0,92.09,3.83,4.08,84.09,13.86,2.05,78.96,,6.35
2015,SP,estadual,NORTE 1,3550308.0,35036444,36444,8.0,85.6,9.47,4.93,87.4,4.55,8.05,77.91,15.5,6.59
2015,SP,estadual,NORTE 1,3550308.0,35046243,46243,8.0,97.83,0.54,1.63,82.59,11.89,5.52,74.85,14.08,11.07
2015,SP,estadual,NORTE 1,3550308.0,35290543,290543,8.0,94.95,4.69,0.36,88.78,8.73,2.49,73.93,19.94,6.13
2015,SP,estadual,MAUA,3529401.0,35912384,912384,8.0,95.87,3.58,0.55,85.26,10.07,4.67,74.59,12.7,12.71
2015,SP,estadual,MOGI DAS CRUZES,3530607.0,35048495,48495,8.0,93.22,3.73,3.05,91.78,7.07,1.15,86.06,9.96,3.98
2015,SP,estadual,NORTE 1,3550308.0,35130321,130321,8.0,95.39,3.29,1.32,90.1,8.87,1.03,77.09,18.6,4.31
2015,SP,estadual,NORTE 2,3550308.0,35037382,37382,8.0,97.77,1.79,0.44,91.18,7.22,1.6,89.15,9.66,1.19
2015,SP,estadual,NORTE 2,3550308.0,35911537,911537,8.0,98.8,0.3,0.9,88.84,4.96,6.2,92.66,3.95,3.39
2015,SP,estadual,SANTOS,3518701.0,35011484,11484,8.0,98.44,0.78,0.78,86.65,6.78,6.57,83.99,,8.3
2015,SP,estadual,RIBEIRAO PRETO,3543402.0,35023978,23978,8.0,96.62,3.14,0.24,78.94,18.61,2.45,74.11,14.72,11.17
2015,SP,estadual,RIBEIRAO PRETO,3543402.0,35049612,49612,8.0,93.13,6.43,0.44,93.51,5.29,1.2,83.33,13.89,2.78
2015,SP,estadual,,3547809.0,35008321,8321,8.0,98.56,0.29,1.15,92.41,4.67,2.92,,,2.84
2015,SP,estadual,SANTOS,3518701.0,35049141,49141,8.0,91.2,6.8,2.0,80.14,14.89,4.97,74.5,19.0,6.5
2016,SP,estadual,LESTE 1,3550308.0,35040964,40964,8.0,97.05,2.68,0.27,88.28,6.23,5.49,80.12,13.32,6.56
2016,SP,estadual,LESTE 2,3550308.0,35003001,3001,8.0,91.33,4.67,4.0,79.39,19.08,1.53,81.15,13.92,4.93
2016,SP,estadual,,3550308.0,35048690,48690,8.0,94.24,4.03,1.73,87.23,4.26,8.51,68.84,18.14,
2016,SP,estadual,LESTE 2,3550308.0,35900060,900060,8.0,97.89,0.85,1.26,83.38,13.75,2.87,67.55,26.23,6.22
2016,SP,estadual,,3550308.0,35003128,3128,8.0,96.07,1.85,2.08,88.01,9.18,2.81,66.62,27.25,6.13
2016,SP,estadual,,3550308.0,35039251,39251,8.0,95.83,3.38,0.79,84.18,11.73,4.09,88.7,9.6,1.7
2016,SP,estadual,LESTE 3,3550308.0,35267983,267983,8.0,98.38,0.2,1.42,89.69,5.92,4.39,81.39,9.53,9.08
2016,SP,estadual,LESTE 3,3550308.0,35433482,433482,8.0,98.35,0.28,1.37,91.46,4.88,3.66,87.6,5.05,7.35
2016,SP,estadual,LESTE 3,3550308.0,35902615,902615,8.0,98.64,0.9,0.46,86.55,8.68,4.77,83.49,8.07,8.44
2016,SP,estadual,LESTE 3,3550308.0,35902724,902724,8.0,96.31,1.64,2.05,73.49,13.02,13.49,76.13,15.58,8.29
2016,SP,estadual,LESTE 3,3550308.0,35908368,908368,8.0,93.48,4.94,1.58,84.39,11.07,4.54,70.88,14.33,14.79
2016,SP,estadual,LESTE 3,3550308.0,35910831,910831,8.0,97.61,0.87,1.52,77.67,15.2,7.13,72.73,13.53,13.74
2016,SP,estadual,LESTE 3,3550308.0,35916730,916730,8.0,91.46,7.32,1.22,93.53,2.06,4.41,84.55,7.0,8.45
2016,SP,estadual,LESTE 3,3550308.0,35923916,923916,8.0,95.08,1.43,3.49,78.26,15.5,6.24,70.98,15.19,13.83
2016,SP,estadual,LESTE 4,3550308.0,35902809,902809,8.0,98.59,1.06,0.35,80.92,16.79,2.29,64.34,21.15,14.51
2016,SP,estadual,LESTE 1,3550308.0,35002732,2732,8.0,96.81,2.88,0.31,81.29,11.56,7.15,62.12,20.0,17.88
2016,SP,estadual,LESTE 1,3550308.0,35924258,924258,8.0,95.31,3.97,0.72,88.5,8.0,3.5,79.62,,5.73
2016,SP,estadual,LESTE 1,3550308.0,35924374,924374,8.0,99.01,0.59,0.4,94.99,4.56,0.45,74.75,23.02,2.23
2016,SP,estadual,LESTE 2,3550308.0,35902871,902871,8.0,97.4,2.31,0.29,78.83,17.27,3.9,76.18,15.38,8.44
2016,SP,estadual,,3550308.0,35906165,906165,8.0,97.18,2.64,0.18,87.54,9.79,2.67,81.43,10.74,7.83
2016,SP,estadual,LESTE 3,3550308.0,35036961,36961,8.0,92.38,6.01,1.61,84.85,9.9,5.25,74.46,12.12,13.42
2016,SP,estadual,LESTE 3,3550308.0,35037060,37060,8.0,95.23,2.51,2.26,83.38,9.67,6.95,76.49,11.6,11.91
2016,SP,estadual,LESTE 3,3550308.0,35284324,284324,8.0,96.79,2.88,0.33,80.95,16.67,2.38,74.85,23.17,1.98
2016,SP,estadual,LESTE 3,,35392832,392832,34.0,40.0,20.0,40.0,54.55,9.09,36.36,57.14,4.76,38.1
2016,SP,estadual,LESTE 3,3550308.0,35902627,902627,8.0,97.37,2.19,0.44,85.13,8.21,6.66,75.68,15.3,9.02
2016,SP,estadual,LESTE 3,3550308.0,35904302,904302,8.0,97.75,0.85,1.4,86.61,7.65,5.74,78.38,16.16,5.46
2016,SP,estadual,LESTE 3,3550308.0,35922900,922900,8.0,96.55,1.97,1.48,83.55,9.52,6.93,83.57,10.0,6.43
2016,SP,estadual,LESTE 4,3550308.0,35909051,909051,8.0,98.47,1.15,0.38,90.99,5.9,3.11,88.42,6.43,5.15
2016,SP,estadual,,3550308.0,35909075,909075,8.0,97.01,2.49,0.5,84.01,15.65,0.34,79.66,16.9,3.44
2016,SP,estadual,LESTE 5,3550308.0,35001442,1442,8.0,96.07,0.56,3.37,89.81,5.56,4.63,70.83,17.92,11.25
2016,SP,estadual,LESTE 5,3550308.0,35001867,1867,8.0,94.9,4.08,1.02,95.25,4.19,0.56,83.26,16.59,0.15
2016,SP,estadual,LINS,3508801.0,35026293,26293,8.0,94.79,4.17,1.04,83.08,9.23,7.69,81.08,10.81,8.11
2016,SP,estadual,SUL 1,3550308.0,35046334,46334,8.0,97.13,2.46,0.41,91.26,8.25,0.49,92.96,5.53,
2016,SP,estadual,SAO JOSE DOS CAMPOS,3549904.0,35013602,13602,8.0,93.38,5.96,0.66,87.16,10.81,2.03,,12.36,7.86
2016,SP,estadual,SOROCABA,3552205.0,35039780,39780,8.0,99.0,0.5,0.5,86.36,5.3,8.34,84.76,5.71,9.53
2016,SP,estadual,SOROCABA,3552205.0,35900357,900357,8.0,98.36,0.66,0.98,86.03,6.03,7.94,82.31,9.18,8.51
2016,SP,estadual,SUL 1,3550308.0,35038258,38258,8.0,96.38,3.48,0.14,93.79,5.44,0.77,73.84,24.17,1.99
2016,SP,estadual,SUL 2,3550308.0,35036274,36274,8.0,97.95,0.61,1.44,78.03,17.94,4.03,66.11,26.73,7.16
2016,SP,estadual,SUL 2,3550308.0,35037473,37473,8.0,97.6,1.28,1.12,97.72,0.76,1.52,78.25,18.06,3.69
2016,SP,estadual,SUL 2,3550308.0,35041786,41786,8.0,95.85,0.48,3.67,82.01,6.0,11.99,73.93,,14.28
2016,SP,estadual,SUL 2,3550308.0,35044386,44386,8.0,98.21,1.34,0.45,92.63,3.79,3.58,86.44,11.76,1.8
2016,SP,estadual,SUL 2,3550308.0,35048719,48719,8.0,93.74,4.28,1.98,74.52,13.41,12.07,70.35,14.93,14.72
2016,SP,estadual,SUL 2,3550308.0,35191224,191224,8.0,93.79,5.49,0.72,94.68,3.4,1.92,86.76,7.67,5.57
2016,SP,estadual,SUL 2,3550308.0,35191905,191905,8.0,95.86,3.55,0.59,84.7,12.46,2.84,76.6,17.73,5.67
2016,SP,estadual,SUL 2,3550308.0,35461295,461295,8.0,97.07,2.74,0.19,59.49,29.75,10.76,64.6,22.42,12.98
2016,SP,estadual,SUL 2,3550308.0,35902305,902305,8.0,98.74,0.42,0.84,93.86,3.07,3.07,80.45,16.63,2.92
2016,SP,estadual,SUL 2,3550308.0,35908373,908373,8.0,95.62,3.98,0.4,95.41,4.32,0.27,88.1,7.98,3.92
2016,SP,estadual,,3550308.0,35915725,915725,8.0,98.63,0.46,0.91,93.84,3.99,2.17,83.44,,9.93
2016,SP,estadual,SUL 3,3550308.0,35005393,5393,8.0,97.45,2.16,0.39,75.0,18.55,6.45,65.1,23.34,11.56
2016,SP,estadual,,3550308.0,35035661,35661,8.0,94.58,3.29,2.13,70.2,23.88,5.92,64.1,26.67,9.23
2016,SP,estadual,,3550308.0,35038271,38271,8.0,96.75,2.6,0.65,79.88,17.03,3.09,75.44,17.35,7.21
2016,SP,estadual,SUL 3,3550308.0,35039385,39385,8.0,97.22,1.39,1.39,77.73,21.09,1.18,62.18,30.55,7.27
2016,SP,estadual,SUL 3,3550308.0,35041798,41798,8.0,95.9,3.25,0.85,77.75,19.93,2.32,66.47,26.12,7.41
2016,SP,estadual,SUL 3,3550308.0,35044436,44436,8.0,97.14,2.54,0.32,94.07,5.56,0.37,85.51,12.56,1.93
2016,SP,estadual,SUL 3,3550308.0,35901799,901799,8.0,95.36,4.3,0.34,83.71,14.39,1.9,70.48,18.07,
2016,SP,estadual,SUL 3,3550308.0,35902287,902287,8.0,96.03,3.42,0.55,89.61,9.78,0.61,90.34,9.43,0.23
